ST_CASE,VEH_NO,MDRDSTRD,YEAR,FATALS,PER_TYP,INJ_SEV
220497,2,0,2019,1,2.0,0.0
220498,1,99,2019,1,1.0,4.0
220498,1,99,2019,1,2.0,2.0
220499,1,0,2019,1,1.0,0.0
220499,1,0,2019,1,2.0,0.0
220500,1,93,2019,1,1.0,1.0
220500,2,0,2019,1,1.0,1.0
220500,3,0,2019,1,1.0,4.0
220501,1,0,2019,1,1.0,4.0
220501,2,0,2019,1,1.0,3.0
220502,1,0,2019,1,1.0,4.0
220503,1,99,2019,1,1.0,2.0
220503,2,99,2019,1,1.0,4.0
220504,1,19,2019,1,1.0,0.0
220504,2,0,2019,1,1.0,4.0
220505,1,99,2019,1,1.0,2.0
220505,1,99,2019,1,2.0,4.0
220506,1,99,2019,1,1.0,1.0
220506,1,99,2019,1,2.0,4.0
220507,1,0,2019,1,1.0,4.0
220507,1,0,2019,1,2.0,3.0
220508,1,99,2019,1,1.0,0.0
220509,1,99,2019,1,1.0,4.0
220510,1,99,2019,1,1.0,0.0
220511,1,9,2019,1,1.0,1.0
220511,2,0,2019,1,1.0,4.0
220511,3,0,2019,1,1.0,1.0
220512,1,0,2019,1,1.0,0.0
220513,1,0,2019,1,1.0,0.0
220514,1,3,2019,1,1.0,2.0
220514,1,3,2019,1,2.0,4.0
220514,2,0,2019,1,1.0,0.0
220514,2,0,2019,1,2.0,0.0
220515,1,16,2019,1,,
220516,1,99,2019,1,1.0,0.0
220517,1,99,2019,1,1.0,4.0
220518,1,0,2019,1,1.0,4.0
220519,1,99,2019,1,1.0,4.0
220520,1,3,2019,1,1.0,1.0
220520,1,3,2019,1,2.0,4.0
220520,1,3,2019,1,2.0,1.0
220521,1,99,2019,1,1.0,4.0
220522,1,99,2019,2,1.0,4.0
220522,1,99,2019,2,2.0,4.0
220523,1,99,2019,1,1.0,4.0
220523,1,99,2019,1,2.0,2.0
220524,1,93,2019,1,1.0,2.0
220524,1,93,2019,1,2.0,4.0
220524,2,0,2019,1,1.0,1.0
220524,3,0,2019,1,1.0,2.0
220524,4,0,2019,1,1.0,0.0
220525,1,99,2019,2,1.0,4.0
220525,1,99,2019,2,2.0,4.0
220526,1,99,2019,1,1.0,4.0
220527,1,12,2019,1,1.0,1.0
220527,1,12,2019,1,2.0,2.0
220527,2,12,2019,1,1.0,2.0
220527,2,12,2019,1,2.0,4.0
220528,1,99,2019,1,1.0,4.0
220529,1,5,2019,1,1.0,1.0
220529,2,0,2019,1,1.0,3.0
220529,2,0,2019,1,2.0,4.0
220529,3,0,2019,1,1.0,0.0
220530,1,99,2019,1,1.0,4.0
220530,2,99,2019,1,1.0,1.0
220531,1,99,2019,1,1.0,0.0
220532,1,0,2019,1,1.0,0.0
220532,1,0,2019,1,2.0,0.0
220533,1,0,2019,1,1.0,0.0
220533,1,0,2019,1,2.0,0.0
220533,1,0,2019,1,2.0,0.0
220534,1,99,2019,1,1.0,4.0
220534,2,99,2019,1,1.0,1.0
220535,1,99,2019,1,1.0,4.0
220536,1,99,2019,1,1.0,2.0
220536,2,99,2019,1,1.0,4.0
220537,1,99,2019,2,1.0,4.0
220537,1,99,2019,2,2.0,4.0
220537,2,0,2019,2,1.0,3.0
220537,3,0,2019,2,1.0,0.0
220537,3,0,2019,2,2.0,0.0
220538,1,93,2019,1,1.0,4.0
220538,1,93,2019,1,2.0,0.0
220538,2,0,2019,1,1.0,0.0
220538,3,0,2019,1,1.0,1.0
220539,1,99,2019,1,1.0,4.0
220539,2,0,2019,1,1.0,0.0
220539,2,0,2019,1,2.0,0.0
220539,2,0,2019,1,2.0,0.0
220539,2,0,2019,1,2.0,0.0
220540,1,0,2019,1,1.0,0.0
220540,1,0,2019,1,2.0,0.0
220541,1,99,2019,1,1.0,2.0
220541,2,0,2019,1,1.0,4.0
220541,2,0,2019,1,2.0,3.0
220542,1,99,2019,1,1.0,4.0
220542,2,0,2019,1,1.0,1.0
220543,1,99,2019,1,1.0,4.0
220543,2,0,2019,1,1.0,0.0
220544,1,0,2019,1,1.0,0.0
220545,1,99,2019,1,1.0,4.0
220546,1,0,2019,1,1.0,0.0
220546,1,0,2019,1,2.0,0.0
220547,1,99,2019,1,1.0,4.0
220548,1,99,2019,2,1.0,4.0
220548,1,99,2019,2,2.0,1.0
220548,1,99,2019,2,2.0,3.0
220548,1,99,2019,2,2.0,3.0
220548,1,99,2019,2,2.0,4.0
220548,1,99,2019,2,2.0,2.0
220548,1,99,2019,2,2.0,2.0
220548,1,99,2019,2,2.0,1.0
220549,1,0,2019,1,1.0,1.0
220549,1,0,2019,1,2.0,4.0
220550,1,99,2019,1,1.0,4.0
220551,1,99,2019,1,1.0,4.0
220551,2,0,2019,1,1.0,1.0
220551,2,0,2019,1,2.0,2.0
220552,1,0,2019,1,1.0,0.0
220552,2,0,2019,1,1.0,4.0
220553,1,99,2019,1,1.0,4.0
220554,1,0,2019,1,1.0,0.0
220554,1,0,2019,1,2.0,0.0
220554,1,0,2019,1,2.0,0.0
220555,1,99,2019,1,1.0,4.0
220557,1,0,2019,1,1.0,2.0
220557,1,0,2019,1,2.0,2.0
220557,2,99,2019,1,1.0,4.0
220557,3,0,2019,1,1.0,0.0
220558,1,15,2019,1,1.0,4.0
220559,1,99,2019,1,1.0,3.0
220559,2,99,2019,1,1.0,4.0
220560,1,0,2019,1,1.0,1.0
220560,2,0,2019,1,1.0,4.0
220560,3,0,2019,1,1.0,0.0
220561,1,17,2019,1,1.0,1.0
220561,1,17,2019,1,2.0,4.0
220561,2,17,2019,1,1.0,0.0
220562,1,99,2019,1,1.0,4.0
220562,2,0,2019,1,1.0,1.0
220562,2,0,2019,1,2.0,0.0
220563,1,0,2019,1,1.0,0.0
220564,1,99,2019,1,1.0,4.0
220564,2,0,2019,1,1.0,0.0
220565,1,99,2019,1,1.0,4.0
220566,1,99,2019,1,1.0,4.0
220566,1,99,2019,1,2.0,1.0
220566,1,99,2019,1,2.0,1.0
220567,1,0,2019,1,1.0,3.0
220567,2,0,2019,1,1.0,4.0
220568,1,12,2019,1,1.0,0.0
220569,1,17,2019,1,1.0,4.0
220569,1,17,2019,1,2.0,2.0
220569,1,17,2019,1,2.0,2.0
220569,1,17,2019,1,2.0,2.0
220570,1,99,2019,1,1.0,4.0
220570,3,16,2019,1,,
220571,1,99,2019,1,1.0,4.0
220572,1,99,2019,1,1.0,4.0
220572,2,0,2019,1,1.0,2.0
220573,1,99,2019,1,1.0,4.0
220574,1,19,2019,1,1.0,0.0
220574,2,0,2019,1,1.0,4.0
220575,1,93,2019,1,1.0,0.0
220575,1,93,2019,1,2.0,0.0
220575,1,93,2019,1,2.0,1.0
220575,1,93,2019,1,2.0,4.0
220575,2,93,2019,1,1.0,0.0
220575,2,93,2019,1,2.0,0.0
220576,1,99,2019,1,1.0,0.0
220576,1,99,2019,1,2.0,0.0
220576,1,99,2019,1,2.0,0.0
220576,2,0,2019,1,1.0,4.0
220577,1,99,2019,1,1.0,4.0
220578,1,0,2019,1,1.0,4.0
220579,1,99,2019,1,1.0,4.0
220580,1,0,2019,1,1.0,1.0
220581,1,0,2019,1,1.0,1.0
220581,1,0,2019,1,2.0,4.0
220581,2,0,2019,1,1.0,1.0
220582,1,0,2019,1,1.0,0.0
220583,1,17,2019,1,1.0,1.0
220583,2,0,2019,1,1.0,4.0
220583,2,0,2019,1,2.0,2.0
220584,1,16,2019,1,,
220584,2,0,2019,1,1.0,0.0
220585,1,99,2019,1,1.0,4.0
220585,2,0,2019,1,1.0,2.0
220586,1,99,2019,1,1.0,4.0
220587,1,99,2019,1,1.0,4.0
220588,1,0,2019,1,1.0,1.0
220588,1,0,2019,1,2.0,1.0
220588,1,0,2019,1,2.0,4.0
220589,1,99,2019,1,1.0,4.0
220590,1,99,2019,1,1.0,1.0
220591,1,99,2019,1,1.0,4.0
220591,2,0,2019,1,1.0,1.0
220591,2,0,2019,1,2.0,1.0
220591,2,0,2019,1,2.0,2.0
220591,2,0,2019,1,2.0,1.0
220591,2,0,2019,1,2.0,1.0
220592,1,0,2019,1,1.0,0.0
220593,1,17,2019,1,1.0,1.0
220593,1,17,2019,1,2.0,1.0
220593,2,0,2019,1,1.0,2.0
220593,2,0,2019,1,2.0,4.0
220593,2,0,2019,1,2.0,2.0
220594,1,99,2019,1,1.0,4.0
220594,2,0,2019,1,1.0,2.0
220595,1,0,2019,1,1.0,0.0
220595,1,0,2019,1,2.0,0.0
220595,1,0,2019,1,2.0,0.0
220596,1,99,2019,1,1.0,2.0
220596,1,99,2019,1,2.0,4.0
220597,1,0,2019,1,1.0,0.0
220598,1,0,2019,1,1.0,2.0
220598,1,0,2019,1,2.0,2.0
220598,1,0,2019,1,2.0,2.0
220598,1,0,2019,1,2.0,4.0
220599,1,3,2019,1,1.0,0.0
220599,1,3,2019,1,2.0,1.0
220599,1,3,2019,1,2.0,4.0
220600,1,3,2019,1,1.0,1.0
220600,1,3,2019,1,2.0,1.0
220600,1,3,2019,1,2.0,1.0
220600,1,3,2019,1,2.0,4.0
220601,1,99,2019,1,1.0,4.0
220601,1,99,2019,1,2.0,1.0
220602,1,99,2019,1,1.0,4.0
220602,2,0,2019,1,1.0,0.0
220603,1,99,2019,1,1.0,4.0
220604,1,0,2019,1,1.0,0.0
220605,1,99,2019,2,1.0,4.0
220605,1,99,2019,2,2.0,4.0
220606,1,99,2019,1,1.0,4.0
220606,2,99,2019,1,1.0,0.0
220607,1,99,2019,2,1.0,4.0
220607,1,99,2019,2,2.0,4.0
220608,1,93,2019,1,1.0,1.0
220608,1,93,2019,1,2.0,1.0
220608,2,16,2019,1,,
220608,3,12,2019,1,1.0,1.0
220609,1,93,2019,1,1.0,1.0
220609,2,0,2019,1,1.0,4.0
220610,1,0,2019,1,1.0,4.0
220611,1,0,2019,1,1.0,4.0
220612,1,99,2019,1,1.0,4.0
220612,1,99,2019,1,2.0,1.0
220613,1,99,2019,1,1.0,3.0
220614,1,0,2019,1,1.0,1.0
220614,1,0,2019,1,2.0,4.0
220614,2,0,2019,1,1.0,0.0
220614,2,0,2019,1,2.0,0.0
220615,1,14,2019,1,1.0,0.0
220616,1,0,2019,1,1.0,0.0
220617,1,99,2019,1,1.0,4.0
220617,2,0,2019,1,1.0,0.0
220618,1,93,2019,1,1.0,4.0
220618,2,0,2019,1,1.0,0.0
220618,2,0,2019,1,2.0,0.0
220619,1,0,2019,1,1.0,0.0
220620,1,3,2019,2,1.0,1.0
220620,1,3,2019,2,2.0,4.0
220620,1,3,2019,2,2.0,3.0
220620,1,3,2019,2,2.0,4.0
220620,2,0,2019,2,1.0,1.0
220620,2,0,2019,2,2.0,2.0
220620,2,0,2019,2,2.0,1.0
220620,2,0,2019,2,2.0,1.0
220620,2,0,2019,2,2.0,1.0
220621,1,99,2019,1,1.0,3.0
220621,1,99,2019,1,2.0,2.0
220621,1,99,2019,1,2.0,2.0
220621,1,99,2019,1,2.0,2.0
220621,1,99,2019,1,2.0,2.0
220621,1,99,2019,1,2.0,3.0
220621,2,0,2019,1,1.0,4.0
220622,1,17,2019,1,1.0,0.0
220623,1,99,2019,1,1.0,9.0
220624,1,99,2019,1,1.0,4.0
220625,1,99,2019,1,1.0,1.0
220625,1,99,2019,1,2.0,0.0
220625,1,99,2019,1,2.0,4.0
220626,1,99,2019,1,1.0,4.0
220626,2,0,2019,1,1.0,0.0
220627,1,93,2019,1,1.0,4.0
220627,2,0,2019,1,1.0,0.0
220628,1,99,2019,1,1.0,4.0
220628,2,0,2019,1,1.0,2.0
220628,2,0,2019,1,2.0,2.0
220628,3,0,2019,1,1.0,2.0
220628,4,0,2019,1,1.0,0.0
220629,1,0,2019,1,1.0,0.0
220629,1,0,2019,1,2.0,4.0
220629,1,0,2019,1,2.0,0.0
220630,1,17,2019,1,1.0,4.0
220631,1,0,2019,1,1.0,0.0
220632,1,0,2019,1,1.0,0.0
220633,1,0,2019,1,1.0,0.0
220634,1,99,2019,1,1.0,4.0
220635,1,99,2019,1,1.0,4.0
220635,2,0,2019,1,1.0,2.0
220636,1,99,2019,1,1.0,4.0
220636,2,0,2019,1,1.0,2.0
220637,1,93,2019,1,1.0,0.0
220637,2,99,2019,1,1.0,4.0
220638,1,93,2019,1,1.0,0.0
220638,2,0,2019,1,1.0,4.0
220638,3,0,2019,1,1.0,0.0
220639,1,99,2019,1,1.0,4.0
220639,2,7,2019,1,1.0,1.0
220640,1,0,2019,1,1.0,0.0
220641,1,0,2019,1,1.0,0.0
220642,1,99,2019,1,1.0,4.0
220643,1,0,2019,1,1.0,0.0
220644,1,0,2019,1,1.0,4.0
220645,1,0,2019,1,1.0,0.0
220645,1,0,2019,1,2.0,0.0
220645,1,0,2019,1,2.0,0.0
220646,1,0,2019,1,1.0,0.0
220647,1,99,2019,2,1.0,4.0
220647,1,99,2019,2,2.0,4.0
220647,2,0,2019,2,1.0,2.0
220647,2,0,2019,2,2.0,2.0
220648,1,99,2019,1,1.0,4.0
220648,2,0,2019,1,1.0,1.0
220649,1,99,2019,1,1.0,4.0
220649,2,0,2019,1,1.0,1.0
220649,2,0,2019,1,2.0,1.0
220650,1,99,2019,2,1.0,4.0
220650,1,99,2019,2,2.0,4.0
220651,1,0,2019,1,1.0,4.0
220652,1,99,2019,1,1.0,4.0
220653,1,99,2019,1,1.0,4.0
220654,1,99,2019,1,1.0,4.0
220655,1,99,2019,1,1.0,4.0
220656,1,99,2019,1,1.0,4.0
220657,1,99,2019,1,1.0,4.0
220658,1,99,2019,1,1.0,4.0
220659,1,99,2019,1,1.0,4.0
220660,1,0,2019,1,1.0,3.0
220660,2,0,2019,1,1.0,4.0
220661,1,19,2019,1,1.0,2.0
220661,2,0,2019,1,1.0,2.0
220661,2,0,2019,1,2.0,4.0
220662,1,0,2019,1,1.0,4.0
220663,1,99,2019,1,1.0,4.0
220663,2,0,2019,1,1.0,3.0
220663,2,0,2019,1,2.0,3.0
220664,1,99,2019,1,1.0,4.0
220665,1,99,2019,1,1.0,9.0
220666,1,93,2019,1,1.0,4.0
220667,1,0,2019,1,1.0,0.0
220667,1,0,2019,1,2.0,0.0
220667,1,0,2019,1,2.0,0.0
220667,1,0,2019,1,2.0,0.0
220668,1,99,2019,1,1.0,9.0
220669,1,99,2019,1,1.0,4.0
220669,2,0,2019,1,1.0,3.0
220669,2,0,2019,1,2.0,2.0
220670,1,0,2019,1,1.0,0.0
220670,2,0,2019,1,1.0,4.0
220671,1,96,2019,1,1.0,0.0
220671,1,96,2019,1,2.0,0.0
220671,1,96,2019,1,2.0,4.0
220672,1,96,2019,1,1.0,0.0
220673,1,99,2019,2,1.0,4.0
220673,1,99,2019,2,2.0,4.0
220674,1,99,2019,1,1.0,4.0
220675,1,0,2019,1,1.0,0.0
220676,1,0,2019,1,1.0,4.0
220676,2,0,2019,1,1.0,0.0
220676,2,0,2019,1,2.0,0.0
220676,3,0,2019,1,1.0,1.0
220677,1,0,2019,1,1.0,4.0
220678,1,93,2019,1,1.0,2.0
220678,2,0,2019,1,1.0,1.0
220678,2,0,2019,1,2.0,4.0
220678,2,0,2019,1,2.0,2.0
220678,2,0,2019,1,2.0,2.0
220678,2,0,2019,1,2.0,1.0
220678,2,0,2019,1,2.0,1.0
220678,2,0,2019,1,2.0,1.0
220678,2,0,2019,1,2.0,1.0
220678,2,0,2019,1,2.0,1.0
220678,2,0,2019,1,2.0,1.0
220678,2,0,2019,1,2.0,1.0
220678,2,0,2019,1,2.0,1.0
220678,2,0,2019,1,2.0,2.0
220679,1,99,2019,1,1.0,4.0
220680,1,99,2019,1,1.0,2.0
220680,1,99,2019,1,2.0,4.0
220681,1,99,2019,2,1.0,0.0
220682,1,0,2019,1,1.0,4.0
220683,1,96,2019,1,1.0,0.0
220683,1,96,2019,1,2.0,4.0
220683,1,96,2019,1,2.0,0.0
220683,1,96,2019,1,2.0,0.0
220684,1,0,2019,1,1.0,0.0
220685,1,99,2019,1,1.0,4.0
220686,1,0,2019,1,1.0,4.0
220687,1,0,2019,1,1.0,0.0
220688,1,3,2019,1,1.0,0.0
220688,1,3,2019,1,2.0,4.0
230001,1,0,2019,1,1.0,4.0
230001,2,0,2019,1,1.0,0.0
230002,1,0,2019,1,1.0,1.0
230002,1,0,2019,1,2.0,4.0
230002,1,0,2019,1,2.0,1.0
230003,1,0,2019,1,1.0,0.0
230003,1,0,2019,1,2.0,0.0
230004,1,0,2019,1,1.0,2.0
230004,2,0,2019,1,1.0,0.0
230004,2,0,2019,1,2.0,4.0
230005,1,99,2019,1,1.0,4.0
230005,2,0,2019,1,1.0,0.0
230006,1,96,2019,1,1.0,4.0
230006,2,0,2019,1,1.0,1.0
230007,1,0,2019,1,1.0,4.0
230008,1,99,2019,1,1.0,0.0
230008,2,0,2019,1,1.0,1.0
230008,2,0,2019,1,2.0,2.0
230008,2,0,2019,1,2.0,4.0
230008,3,0,2019,1,1.0,0.0
230009,1,0,2019,1,1.0,2.0
230009,1,0,2019,1,2.0,4.0
230010,1,0,2019,1,1.0,0.0
230011,1,99,2019,1,1.0,4.0
230012,1,0,2019,1,1.0,4.0
230013,1,99,2019,1,1.0,0.0
230014,1,99,2019,1,1.0,4.0
230015,1,99,2019,1,1.0,0.0
230016,1,99,2019,1,1.0,1.0
230016,1,99,2019,1,2.0,4.0
230016,2,99,2019,1,1.0,2.0
230017,1,99,2019,1,1.0,3.0
230017,2,99,2019,1,1.0,4.0
230018,1,99,2019,1,1.0,4.0
230019,1,0,2019,1,1.0,1.0
230019,1,0,2019,1,2.0,4.0
230020,1,99,2019,1,1.0,4.0
230020,2,0,2019,1,1.0,0.0
230020,2,0,2019,1,2.0,3.0
230020,2,0,2019,1,2.0,2.0
230020,2,0,2019,1,2.0,2.0
230020,3,0,2019,1,1.0,2.0
230021,1,99,2019,3,1.0,4.0
230021,1,99,2019,3,2.0,4.0
230021,1,99,2019,3,2.0,4.0
230021,2,99,2019,3,1.0,1.0
230022,1,99,2019,1,1.0,4.0
230022,1,99,2019,1,2.0,2.0
230023,1,0,2019,1,1.0,4.0
230023,2,0,2019,1,1.0,2.0
230023,2,0,2019,1,2.0,2.0
230023,2,0,2019,1,2.0,1.0
230023,2,0,2019,1,2.0,1.0
230024,1,0,2019,1,1.0,0.0
230024,1,0,2019,1,2.0,0.0
230025,1,99,2019,1,1.0,4.0
230026,1,0,2019,1,1.0,4.0
230026,2,0,2019,1,1.0,1.0
230027,1,99,2019,2,1.0,4.0
230027,1,99,2019,2,2.0,4.0
230028,1,0,2019,1,1.0,0.0
230028,1,0,2019,1,2.0,0.0
230028,2,0,2019,1,1.0,4.0
230029,1,99,2019,1,1.0,4.0
230029,1,99,2019,1,2.0,3.0
230030,1,0,2019,1,1.0,4.0
230031,1,99,2019,1,1.0,4.0
230031,2,0,2019,1,1.0,1.0
230031,2,0,2019,1,2.0,5.0
230032,1,99,2019,1,1.0,4.0
230033,1,99,2019,1,1.0,4.0
230034,2,0,2019,1,1.0,0.0
230035,1,99,2019,1,1.0,1.0
230035,1,99,2019,1,2.0,4.0
230035,1,99,2019,1,2.0,1.0
230036,1,99,2019,1,1.0,4.0
230036,2,0,2019,1,1.0,3.0
230036,2,0,2019,1,2.0,3.0
230037,1,99,2019,1,1.0,4.0
230038,1,0,2019,1,1.0,4.0
230038,1,0,2019,1,2.0,2.0
230039,1,0,2019,1,1.0,0.0
230040,1,99,2019,1,1.0,4.0
230041,1,99,2019,1,1.0,3.0
230041,1,99,2019,1,2.0,4.0
230042,1,0,2019,1,1.0,1.0
230042,1,0,2019,1,2.0,0.0
230042,2,0,2019,1,1.0,4.0
230043,1,99,2019,1,1.0,4.0
230044,1,99,2019,1,1.0,0.0
230044,1,99,2019,1,2.0,0.0
230044,2,0,2019,1,1.0,3.0
230044,2,0,2019,1,2.0,3.0
230044,2,0,2019,1,2.0,4.0
230045,1,99,2019,1,1.0,3.0
230045,2,0,2019,1,1.0,4.0
230046,1,99,2019,1,1.0,3.0
230046,1,99,2019,1,2.0,4.0
230046,1,99,2019,1,2.0,3.0
230047,1,99,2019,1,1.0,0.0
230047,2,0,2019,1,1.0,4.0
230047,3,0,2019,1,1.0,3.0
230048,1,99,2019,1,1.0,4.0
230049,1,99,2019,1,1.0,4.0
230049,2,0,2019,1,1.0,3.0
230049,2,0,2019,1,2.0,3.0
230049,2,0,2019,1,2.0,1.0
230050,1,99,2019,1,1.0,4.0
230051,1,5,2019,1,1.0,4.0
230052,1,0,2019,1,1.0,0.0
230053,1,0,2019,1,1.0,4.0
230054,1,99,2019,1,1.0,2.0
230054,2,99,2019,1,1.0,4.0
230054,2,99,2019,1,2.0,2.0
230054,2,99,2019,1,2.0,2.0
230055,1,0,2019,1,1.0,4.0
230056,1,0,2019,1,1.0,4.0
230056,2,0,2019,1,1.0,1.0
230057,1,99,2019,1,1.0,2.0
230057,1,99,2019,1,2.0,1.0
230057,2,0,2019,1,1.0,4.0
230057,2,0,2019,1,2.0,1.0
230058,1,0,2019,1,1.0,4.0
230059,1,0,2019,1,1.0,2.0
230059,2,0,2019,1,1.0,1.0
230059,2,0,2019,1,2.0,3.0
230059,2,0,2019,1,2.0,3.0
230059,2,0,2019,1,2.0,4.0
230059,3,0,2019,1,1.0,1.0
230060,1,99,2019,1,1.0,4.0
230061,1,0,2019,1,1.0,0.0
230061,2,99,2019,1,1.0,4.0
230062,1,99,2019,1,1.0,2.0
230062,2,0,2019,1,1.0,4.0
230062,3,0,2019,1,1.0,2.0
230062,4,0,2019,1,1.0,2.0
230063,1,99,2019,1,1.0,4.0
230063,1,99,2019,1,2.0,3.0
230064,1,99,2019,2,1.0,2.0
230064,1,99,2019,2,2.0,2.0
230064,1,99,2019,2,2.0,2.0
230064,2,99,2019,2,1.0,4.0
230064,2,99,2019,2,2.0,4.0
230065,1,0,2019,1,1.0,1.0
230065,1,0,2019,1,2.0,4.0
230065,2,99,2019,1,1.0,0.0
230066,1,0,2019,1,1.0,1.0
230066,1,0,2019,1,2.0,4.0
230067,1,0,2019,1,1.0,1.0
230067,1,0,2019,1,2.0,4.0
230067,1,0,2019,1,2.0,3.0
230068,1,0,2019,1,1.0,4.0
230068,2,0,2019,1,1.0,1.0
230068,2,0,2019,1,2.0,0.0
230069,1,99,2019,1,1.0,0.0
230070,1,99,2019,2,1.0,4.0
230070,1,99,2019,2,2.0,4.0
230070,2,0,2019,2,1.0,1.0
230071,1,0,2019,1,1.0,4.0
230071,2,92,2019,1,1.0,0.0
230071,2,92,2019,1,2.0,0.0
230072,1,12,2019,1,1.0,4.0
230073,1,0,2019,1,1.0,4.0
230074,1,12,2019,1,1.0,4.0
230075,1,92,2019,1,1.0,4.0
230076,1,99,2019,1,1.0,4.0
230077,1,99,2019,1,1.0,3.0
230077,1,99,2019,1,2.0,4.0
230078,1,99,2019,1,1.0,4.0
230079,1,99,2019,1,1.0,4.0
230079,2,0,2019,1,1.0,1.0
230080,1,99,2019,1,1.0,4.0
230081,1,0,2019,1,1.0,4.0
230081,1,0,2019,1,2.0,3.0
230082,1,99,2019,1,1.0,1.0
230082,2,99,2019,1,1.0,4.0
230083,1,0,2019,1,1.0,4.0
230084,1,99,2019,1,1.0,4.0
230085,1,0,2019,1,1.0,4.0
230087,1,0,2019,2,1.0,1.0
230087,2,0,2019,2,1.0,4.0
230087,2,0,2019,2,2.0,4.0
230088,1,99,2019,1,1.0,4.0
230088,1,99,2019,1,2.0,1.0
230088,1,99,2019,1,2.0,1.0
230088,1,99,2019,1,2.0,1.0
230088,1,99,2019,1,2.0,1.0
230089,1,99,2019,1,1.0,4.0
230090,1,0,2019,2,1.0,4.0
230090,1,0,2019,2,2.0,2.0
230090,1,0,2019,2,2.0,4.0
230091,1,99,2019,1,1.0,4.0
230092,1,0,2019,1,1.0,4.0
230093,1,99,2019,1,1.0,4.0
230094,1,99,2019,1,1.0,4.0
230095,1,99,2019,1,1.0,4.0
230095,2,0,2019,1,1.0,0.0
230095,2,0,2019,1,2.0,0.0
230095,2,0,2019,1,2.0,2.0
230096,1,0,2019,1,1.0,0.0
230097,1,99,2019,1,1.0,0.0
230097,1,99,2019,1,2.0,4.0
230097,1,99,2019,1,2.0,3.0
230097,1,99,2019,1,2.0,2.0
230098,1,0,2019,1,1.0,0.0
230099,1,99,2019,1,1.0,9.0
230100,1,99,2019,1,1.0,4.0
230101,1,99,2019,1,1.0,4.0
230102,1,99,2019,1,1.0,2.0
230102,2,99,2019,1,1.0,4.0
230103,1,99,2019,1,1.0,4.0
230104,1,99,2019,1,1.0,4.0
230105,1,0,2019,1,1.0,4.0
230106,1,16,2019,1,,
230107,1,92,2019,2,1.0,4.0
230107,1,92,2019,2,2.0,4.0
230107,1,92,2019,2,2.0,3.0
230107,1,92,2019,2,2.0,1.0
230108,1,99,2019,1,1.0,4.0
230109,1,99,2019,1,1.0,4.0
230110,1,6,2019,1,1.0,4.0
230110,1,15,2019,1,1.0,4.0
230111,1,0,2019,1,1.0,4.0
230112,1,92,2019,1,1.0,4.0
230113,1,12,2019,1,1.0,4.0
230114,1,99,2019,2,1.0,4.0
230114,1,99,2019,2,2.0,4.0
230115,1,99,2019,1,1.0,4.0
230116,1,0,2019,1,1.0,4.0
230117,1,99,2019,1,1.0,4.0
230117,1,99,2019,1,2.0,1.0
230118,1,0,2019,1,1.0,0.0
230119,1,99,2019,1,1.0,4.0
230120,1,99,2019,1,1.0,4.0
230121,1,0,2019,1,1.0,4.0
230121,1,0,2019,1,2.0,3.0
230122,1,99,2019,1,1.0,4.0
230123,1,99,2019,1,1.0,4.0
230124,1,99,2019,1,1.0,3.0
230124,1,99,2019,1,2.0,3.0
230124,1,99,2019,1,2.0,4.0
230125,1,99,2019,1,1.0,4.0
230126,1,0,2019,3,1.0,2.0
230126,1,0,2019,3,2.0,4.0
230126,1,0,2019,3,2.0,4.0
230126,1,0,2019,3,2.0,4.0
230127,1,0,2019,1,1.0,4.0
230128,1,99,2019,2,1.0,3.0
230128,2,0,2019,2,1.0,4.0
230128,2,0,2019,2,2.0,3.0
230128,2,0,2019,2,2.0,4.0
230128,3,0,2019,2,1.0,1.0
230129,1,0,2019,1,1.0,4.0
230129,2,0,2019,1,1.0,2.0
230130,1,99,2019,1,1.0,4.0
230131,1,0,2019,1,1.0,1.0
230131,1,0,2019,1,2.0,1.0
230131,2,0,2019,1,1.0,1.0
230131,2,0,2019,1,2.0,4.0
230132,1,99,2019,1,1.0,4.0
230133,1,99,2019,1,1.0,0.0
230134,1,99,2019,1,1.0,4.0
230135,1,99,2019,1,1.0,4.0
230136,1,99,2019,2,1.0,1.0
230136,2,0,2019,2,1.0,4.0
230136,2,0,2019,2,2.0,4.0
230137,1,16,2019,1,,
230138,1,0,2019,1,1.0,0.0
230140,1,0,2019,1,1.0,4.0
230141,1,0,2019,1,1.0,0.0
230141,1,0,2019,1,2.0,0.0
230141,1,0,2019,1,2.0,0.0
230142,1,0,2019,1,1.0,4.0
230142,3,0,2019,1,1.0,0.0
230143,1,0,2019,2,1.0,4.0
230143,2,0,2019,2,1.0,4.0
230144,1,0,2019,1,1.0,1.0
230145,1,99,2019,1,1.0,2.0
230145,1,99,2019,1,2.0,4.0
240001,1,0,2019,1,1.0,0.0
240001,1,0,2019,1,2.0,0.0
240001,2,99,2019,1,1.0,0.0
240002,1,99,2019,1,1.0,4.0
240002,2,0,2019,1,1.0,0.0
240002,3,0,2019,1,1.0,0.0
240003,1,0,2019,1,1.0,0.0
240003,2,0,2019,1,1.0,0.0
240003,2,0,2019,1,2.0,0.0
240003,2,0,2019,1,2.0,0.0
240004,1,0,2019,1,1.0,0.0
240005,1,99,2019,1,1.0,4.0
240005,2,0,2019,1,1.0,0.0
240006,1,0,2019,1,1.0,4.0
240007,1,97,2019,1,1.0,4.0
240008,1,99,2019,1,1.0,3.0
