STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
12,121316,1,1,0,1,1,6,6,5,2451,30,7,2011,7,16,42,0,14,4,CLARA AVENUE,LIVERPOOL AVENUE,99998,30.20153056,-85.836097220,0,15,0,0,3,3,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121317,1,1,0,0,0,1,1,105,0,5,8,2011,6,10,44,0,6,4,CR-676,,0,27.87986111,-82.036888890,0,31,0,0,1,1,4,0,1,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121318,1,1,0,0,0,1,1,31,0,11,8,2011,5,19,33,0,16,6,NOCATEE PARKWAY,,0,30.09915278,-81.451672220,0,59,0,0,1,1,4,0,5,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121319,1,1,0,1,1,1,1,95,0,19,8,2011,6,2,17,0,6,4,UNIVERSAL BLVD.,,0,28.42191389,-81.442730560,0,8,0,0,1,1,1,0,3,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121320,1,1,0,0,0,5,5,3,0,23,8,2011,3,16,20,1,1,1,I-10,,99998,30.23545000,-82.277838890,0,1,0,0,1,1,3,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121321,1,1,0,1,1,1,1,127,0,24,8,2011,4,7,37,0,3,3,SR-11,,99998,29.17111944,-81.300997220,0,9,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121322,1,1,0,0,0,1,1,115,0,24,8,2011,4,19,13,1,1,1,I-75,,99998,27.09874444,-82.175286110,0,34,0,0,1,1,4,0,1,2,0,2,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121323,2,2,0,0,0,2,2,95,0,25,8,2011,5,8,10,0,16,6,CLARCONA OCOEE ROAD,SHALE RIDGE TRAIL,0,28.61373611,-81.486630560,0,12,1,0,2,3,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121324,1,1,0,1,1,2,2,113,0,28,8,2011,1,20,30,1,13,2,US-98,,99998,30.56236111,-87.189391670,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121325,1,1,0,1,1,1,1,99,0,1,2,2011,3,11,0,0,13,3,SR-808,95TH AVENUE,99998,26.36801389,-80.194916670,0,8,0,0,2,2,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121326,1,1,0,1,1,1,1,103,2530,17,6,2011,6,0,10,0,13,3,SR-693,,99998,27.87694167,-82.728977780,0,8,0,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121327,1,1,0,1,1,1,1,31,1510,6,7,2011,4,22,38,0,13,2,US-90,,99998,30.28668333,-81.555244440,0,8,0,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121328,1,1,0,0,0,1,1,31,1510,20,7,2011,4,14,57,0,16,6,AVENUES WALK BLVD,,0,30.17810833,-81.555141670,0,23,0,0,1,1,3,0,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121329,2,2,0,0,0,2,2,57,0,21,7,2011,5,12,17,0,13,3,SR-580,TOWN N COUNTRY BLVD,99998,27.99653889,-82.568877780,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121330,2,2,0,0,0,3,3,91,0,16,8,2011,3,4,0,1,13,2,US-98,,99998,30.41202778,-86.735969440,0,12,1,0,1,1,1,1,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121331,2,2,0,0,0,2,2,89,0,19,8,2011,6,13,53,1,1,1,I-95,,99998,30.64076111,-81.657394440,0,24,0,0,1,1,3,0,1,1,0,1,0,0000000,99,99,99,99,99,99,14,0,0,1,0
12,121332,1,1,0,1,1,4,4,17,0,20,8,2011,7,21,0,1,2,3,SR-44,,99998,28.85192222,-82.486477780,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121333,2,2,0,0,0,2,2,83,0,22,8,2011,2,19,40,0,6,4,77TH STREET,,0,29.26774722,-82.161200000,0,12,2,0,1,1,1,0,5,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121334,1,1,0,1,1,2,2,83,0,22,8,2011,2,5,40,1,2,3,SR-40,CR-314A,99998,29.18316944,-81.890491670,0,8,0,0,2,2,1,0,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121335,2,2,0,0,0,3,3,57,0,23,8,2011,3,8,10,1,11,1,I-4,,99998,28.00325833,-82.320322220,0,12,1,1,18,1,1,0,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121336,2,2,0,0,0,2,2,83,0,24,8,2011,4,22,24,1,2,2,US-301,,99998,29.36168056,-82.138947220,0,12,2,0,1,1,1,0,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121337,1,1,0,0,0,1,1,57,0,24,8,2011,4,12,43,1,1,1,I-75,,99998,27.90883889,-82.340000000,0,21,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121338,2,2,0,0,0,4,4,11,2570,26,8,2011,6,0,4,1,11,1,I-95,,99998,26.24935556,-80.136902780,0,12,7,0,1,1,1,0,3,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121339,2,2,0,0,0,3,3,9,1990,26,8,2011,6,20,37,0,16,6,WEST NASA BLVD.,,0,28.09580278,-80.654697220,0,1,0,0,1,1,3,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121340,2,2,0,0,0,2,2,69,0,28,8,2011,1,13,25,0,14,3,SR-19,MCKINLEY ROAD,99998,28.88705556,-81.686905560,0,12,6,0,2,3,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121341,2,2,0,0,0,2,2,19,0,11,8,2011,5,10,11,0,6,4,CR-218,,0,30.10725556,-81.960686110,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121342,1,1,0,1,1,1,1,83,0,19,8,2011,6,16,0,0,14,3,SR-35,,99998,29.14863056,-82.053672220,0,9,0,0,8,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121343,2,2,0,0,0,3,3,3,0,20,8,2011,7,0,20,1,11,1,I-10 RAMP,,99998,30.25863889,-82.120169440,0,12,6,0,5,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121344,1,1,0,0,0,1,1,71,0,23,8,2011,3,8,40,0,13,2,US-B41,,99998,26.66079167,-81.875797220,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121345,2,2,0,0,0,4,4,81,0,23,8,2011,3,20,25,0,6,4,LAKEWOOD RANCH BLVD,,0,27.43208056,-82.428250000,0,12,6,0,1,1,1,0,2,10,0,10,0,0000000,20,55,20,33,99,99,0,0,0,1,0
12,121346,2,2,0,0,0,4,4,95,0,23,8,2011,3,15,10,0,6,4,CROWN POINT ROAD,,0,28.59205000,-81.559297220,0,16,0,0,1,1,1,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121347,1,1,0,0,0,1,1,47,0,25,8,2011,5,20,0,1,1,1,I-75,,99998,30.60540278,-83.130413890,0,42,0,0,1,1,4,0,5,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121348,2,2,0,0,0,3,3,29,0,25,8,2011,5,12,15,0,14,2,US-19,,99998,29.64378333,-83.149041670,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121349,2,2,0,0,0,5,5,71,0,26,8,2011,6,12,45,1,11,1,I-75,,99998,26.54085556,-81.795122220,0,12,7,1,5,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121350,1,1,0,0,0,1,1,11,0,26,8,2011,6,20,20,0,4,4,SNAKE ROAD,,99998,26.17850833,-80.856627780,0,1,0,0,1,1,1,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121351,2,2,0,0,0,3,3,83,0,27,8,2011,7,23,3,1,2,2,US-27,,99998,29.32836944,-82.376894440,0,12,2,0,1,1,1,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,2,2
12,121352,2,2,0,0,0,4,4,21,0,28,8,2011,1,11,17,0,6,4,SANTA BARBARA BLVD,PRICE ANDREW BLVD,0,26.15346944,-81.581730560,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121353,1,1,0,1,1,3,3,97,0,28,8,2011,1,20,45,0,13,2,US-17,MARY LOUIS LANE,99998,28.34761389,-81.403930560,0,8,0,0,2,3,1,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121354,1,1,0,1,1,3,3,131,0,27,8,2011,7,22,30,1,13,2,US-98,,99998,30.37754444,-86.335708330,0,8,0,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121355,1,1,0,0,0,1,1,127,0,30,8,2011,3,15,37,0,16,6,GOBBLERS LODGE ROAD,,0,28.84816667,-81.060527780,0,34,0,0,1,1,4,0,1,2,0,2,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121357,1,1,0,0,0,1,1,115,0,3,9,2011,7,7,40,0,6,4,MCINTOSH ROAD,HALE STREET,0,27.29490000,-82.481008330,0,31,0,0,3,2,3,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121358,1,1,0,1,1,1,1,23,0,4,9,2011,1,7,13,0,6,4,NW NASH ROAD,,0,30.22005556,-82.739130560,0,8,0,0,1,1,1,0,4,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121359,1,1,0,0,0,3,3,131,0,4,9,2011,1,11,50,1,1,1,I-10,,99998,30.69811111,-85.984727780,0,35,0,0,1,1,3,0,1,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121360,2,2,0,0,0,6,6,63,0,5,9,2011,2,5,18,0,3,3,SR-71,,99998,30.80396389,-85.178869440,0,12,2,0,1,1,1,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,3,1
12,121361,2,2,0,0,0,2,2,57,0,5,9,2011,2,20,56,0,13,3,SR-618,78TH STREET,99998,27.95010278,-82.369072220,0,12,6,1,3,3,1,0,2,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121362,1,1,0,1,1,1,1,57,0,6,9,2011,3,6,10,0,6,4,FLETCHER AVENUE,22ND STREET,0,28.06920556,-82.434594440,0,8,0,0,3,2,1,0,4,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121363,1,1,0,0,0,1,1,105,0,28,8,2011,1,4,56,0,6,4,SOCRUM LOOP ROAD,,0,28.16462222,-81.984844440,0,1,0,0,1,1,4,0,2,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121364,3,3,0,0,0,6,6,99,1190,17,7,2011,1,20,55,0,14,4,10TH AVENUE,HAVERHILL ROAD,99998,26.63103611,-80.121161110,0,12,6,0,2,2,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121365,2,2,0,0,0,2,2,99,0,8,8,2011,2,7,0,0,6,4,LYONS ROAD,SW 4TH STREET,0,26.34324444,-80.188405560,0,12,6,0,2,2,1,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121366,1,1,0,1,1,2,2,9,1990,3,6,2011,6,23,5,0,16,6,WICKHAM ROAD,,0,28.23092500,-80.718563890,0,8,0,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121368,1,1,0,1,1,1,1,95,2360,29,3,2011,3,12,46,0,13,3,SR-527,,99998,28.51778056,-81.376408330,0,9,0,0,8,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121369,2,2,0,0,0,2,2,95,2360,17,4,2011,1,8,49,0,13,3,SR-436,,99998,28.53158889,-81.310413890,0,12,1,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121370,1,1,0,1,1,1,1,86,0,14,7,2011,5,17,46,0,6,4,24TH STREET,75TH AVENUE,0,25.80065278,-80.129675000,0,8,0,0,3,2,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121371,2,2,0,0,0,2,2,57,2950,28,7,2011,5,0,50,0,16,6,GEORGE BEAN PARKWAY,,0,27.96138611,-82.538980560,0,12,2,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121373,2,2,0,0,0,3,3,86,2010,29,5,2011,1,5,20,0,14,4,NW 27TH AVE,,99998,25.77718889,-80.239336110,0,12,7,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121374,2,2,0,0,0,2,2,73,0,24,6,2011,6,1,0,0,6,4,SPRINGHILL ROAD,,0,30.39821944,-84.315836110,0,12,1,0,1,1,1,0,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121375,1,1,0,0,0,1,1,73,0,9,7,2011,7,1,18,0,6,4,CAPITOLA ROAD,,0,30.45186944,-84.089388890,0,42,0,0,1,1,4,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121376,1,1,0,0,0,1,1,73,0,13,7,2011,4,5,30,0,6,4,CHAIRES CROSS ROAD,,0,30.43690833,-84.118494440,0,42,0,0,1,1,5,0,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121377,1,1,0,0,0,1,1,31,1510,20,7,2011,4,18,56,0,16,6,PICKETTVILLE ROAD,,0,30.35681111,-81.764644440,0,30,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121378,1,1,0,1,1,1,1,127,2375,30,7,2011,7,7,20,0,3,3,SR-5A,VILLAGE ROAD,99998,29.27390000,-81.082600000,0,9,0,0,2,4,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121379,3,3,0,0,0,4,4,105,0,31,7,2011,1,17,1,0,6,4,CHAIRES CROSS RD,,0,28.00675278,-81.789480560,0,12,2,0,1,1,1,0,1,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121380,2,2,0,0,0,5,5,83,0,19,8,2011,6,16,25,1,2,2,US-41,,99998,29.14950000,-82.441113890,0,12,6,0,1,1,1,0,1,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121382,1,1,0,1,1,1,1,19,0,24,8,2011,4,22,20,0,6,4,CR-218,COCOA AVENUE NORTH,0,30.06433333,-81.913386110,0,8,0,0,2,2,1,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121383,6,4,2,0,0,5,5,31,1510,25,8,2011,5,8,25,1,11,1,I-295,,99998,30.16673889,-81.543275000,0,12,1,0,1,1,1,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121384,1,1,0,1,1,1,1,35,2439,26,8,2011,6,20,40,0,16,6,SEMINOLE WOODS PKWY,,0,29.43279444,-81.186133330,0,9,0,0,1,1,1,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121385,1,1,0,0,0,2,2,83,0,27,8,2011,7,2,30,1,2,3,SR-40,,99998,29.16742500,-81.647355560,0,1,0,0,1,1,4,0,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121386,1,1,0,0,0,2,2,11,2260,29,8,2011,2,11,33,1,11,1,I-95,,99998,26.16697778,-80.157644440,0,5,0,1,5,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121387,1,1,0,0,0,1,1,57,0,29,8,2011,2,0,54,1,13,3,SR-60,,99998,27.94150278,-82.329572220,0,21,0,0,1,1,4,0,3,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121388,3,3,0,0,0,3,3,117,0,30,8,2011,3,4,21,1,11,1,I-4,,99998,28.78543333,-81.351133330,0,12,1,0,1,1,1,4,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121389,1,1,0,0,0,1,1,1,0,31,8,2011,4,14,11,1,1,1,I-75,,99998,29.81236111,-82.513641670,0,1,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121390,1,1,0,1,1,1,1,115,0,31,8,2011,4,0,0,0,6,4,SWIFT ROAD,,0,27.28306389,-82.514086110,0,11,0,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121391,2,2,0,0,0,3,3,117,0,31,8,2011,4,21,30,0,13,2,US-441,OVERLAND ROAD,99998,28.64283333,-81.458016670,0,12,1,0,2,2,1,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121392,3,3,0,0,0,4,4,31,1510,1,9,2011,5,14,0,1,11,1,I-10,,99998,30.29654444,-81.941497220,0,12,7,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121393,1,1,0,0,0,1,1,31,1510,1,9,2011,5,8,9,1,11,2,US-90,,99998,30.20124167,-81.554111110,0,31,0,0,5,1,4,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121394,1,1,0,0,0,1,1,69,0,1,9,2011,5,23,43,0,6,4,CR-44A,,0,28.87680556,-81.598725000,0,24,0,0,1,1,4,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121395,1,1,0,0,0,1,1,59,0,3,9,2011,7,8,45,0,6,4,CR-163,,0,30.96227778,-85.919052780,0,32,0,0,1,1,4,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121396,1,1,0,0,0,4,4,123,0,4,9,2011,1,2,5,1,2,2,US-19,,99998,29.98426111,-83.493436110,0,1,0,0,1,1,4,0,2,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121397,1,1,0,1,1,1,1,15,0,4,9,2011,1,21,5,0,6,4,BOUNDARY BOULEVARD,,0,26.87905556,-82.292280560,0,9,0,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121398,2,2,0,0,0,2,2,115,2780,27,5,2011,6,17,32,0,16,6,TUTTLE AVENUE,SYDELLE STREET,0,27.33217778,-82.514077780,0,12,6,0,2,3,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121399,1,1,0,1,1,1,1,86,0,25,6,2011,7,22,54,0,6,4,NW 32ND AVENUE,,0,25.85023611,-80.250077780,0,9,0,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121400,3,3,0,0,0,4,4,86,0,1,7,2011,6,13,0,0,13,3,SR-932,NW 32ND AVENUE,99998,25.86775000,-80.250786110,0,12,2,0,2,2,1,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121401,1,1,0,1,1,2,2,5,2450,9,7,2011,7,0,20,1,13,2,US-98,BAYVIEW AVENUE,99998,30.17919444,-85.702463890,0,9,0,0,3,7,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121403,2,2,0,0,0,5,5,11,663,22,7,2011,6,19,10,0,16,6,STIRLING ROAD,,0,26.04500556,-80.265147220,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121404,2,2,0,0,0,3,3,117,30,25,8,2011,5,0,0,0,6,4,BUNNELL ROAD,PEARL LAKE CSWY,0,28.65438333,-81.427433330,0,12,6,0,2,2,1,0,6,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121405,1,1,0,0,0,1,1,11,633,27,8,2011,7,1,6,0,16,6,LYONS ROAD,,0,26.24933333,-80.186322220,0,30,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121406,2,2,0,0,0,2,2,71,0,6,9,2011,3,15,42,0,16,6,LEE BLVD,,0,26.61431389,-81.658430560,0,12,6,0,8,1,1,0,1,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121407,1,1,0,0,0,1,1,71,457,7,6,2011,3,12,46,0,16,6,CR-867A,,0,26.58968611,-81.941880560,0,33,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121408,1,1,0,0,0,1,1,86,0,3,7,2011,1,3,0,0,13,2,US-1,,99998,25.87243889,-80.172208330,0,39,0,0,1,1,4,4,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121409,1,1,0,0,0,1,1,119,0,25,8,2011,5,8,30,0,6,4,EL CAMINO REAL,,0,28.94930000,-81.957438890,0,41,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121410,2,2,0,0,0,3,3,71,0,26,8,2011,6,20,36,0,13,2,US-41,VANDENBERG WAY,99998,26.34716111,-81.807341670,0,12,1,0,2,2,1,0,3,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121411,1,1,0,0,0,3,3,71,312,27,8,2011,7,6,35,0,16,6,CR-865,,0,26.33171389,-81.723547220,0,1,0,0,1,1,1,0,4,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121412,2,2,0,0,0,2,2,86,2010,31,8,2011,4,18,29,1,12,3,SR-874,,99998,25.68558889,-80.352886110,0,24,0,0,1,1,3,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121413,1,1,0,0,0,1,1,79,0,31,8,2011,4,21,23,0,3,3,SR-145,,99998,30.52991944,-83.422580560,0,32,0,0,1,1,4,0,2,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121414,1,1,0,1,1,1,1,83,0,31,8,2011,4,6,30,0,6,4,CR-315,,0,29.42693889,-81.970097220,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121415,1,1,0,0,0,1,1,95,2360,31,8,2011,4,0,0,0,16,6,MAGUIRE BOULEVARD,,0,28.54973333,-81.345466670,0,42,0,0,1,1,3,0,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121416,1,1,0,2,2,2,2,73,0,19,7,2011,3,10,33,0,6,4,TRAM ROAD,,0,30.37526667,-84.212469440,0,9,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121417,2,2,0,0,0,4,4,95,0,3,9,2011,7,10,26,0,2,3,SR-520,,99998,28.44927222,-80.976672220,0,12,1,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121418,1,1,0,0,0,1,1,127,0,7,9,2011,4,4,30,0,16,6,CR-2001,OLD DIXIE HIGHWAY,0,29.40374444,-81.146377780,0,41,0,0,3,3,4,0,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
12,121419,1,1,0,0,0,1,1,33,0,9,9,2011,6,2,42,0,6,4,PITMAN AVENUE,,0,30.51101944,-87.268661110,0,31,0,0,1,1,4,0,3,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121420,1,1,0,1,1,1,1,86,2010,15,1,2011,7,22,55,0,16,6,NW 36TH STREET,NW 2ND AVENUE,0,25.81031667,-80.199386110,0,8,0,0,3,2,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121421,2,2,0,0,0,2,2,65,0,31,8,2011,4,16,25,1,1,1,I-10,,99998,30.46097222,-83.782619440,0,12,1,0,1,1,1,0,1,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121422,1,1,0,1,1,1,1,65,2100,3,9,2011,7,11,35,1,2,2,US-19,,99998,30.55306111,-83.870111110,0,15,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
12,121423,3,1,2,1,1,0,0,115,0,3,9,2011,7,7,12,0,6,4,3533 CLARK ROAD,,0,27.26967222,-82.498638890,0,8,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121424,1,1,0,2,2,1,1,87,0,5,9,2011,2,3,30,1,13,2,US-1,,99998,24.57516944,-81.731755560,0,52,0,1,5,1,4,0,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,3,1
12,121425,2,2,0,0,0,3,3,75,0,5,9,2011,2,13,45,0,6,4,CR-323,NE 23RD PLACE,0,29.36598056,-82.439061110,0,12,6,0,2,3,1,0,1,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,2,0
12,121426,2,2,0,0,0,3,3,95,0,5,9,2011,2,0,8,0,13,2,US-17,WETHERBEE ROAD,99998,28.38732222,-81.404205560,0,12,6,0,3,2,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
12,121427,2,2,0,0,0,7,7,105,0,5,9,2011,2,20,45,0,6,4,WILDER ROAD,SPLIT CREEK CIRCLE,0,28.15003333,-81.962127780,0,12,2,0,2,3,1,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121428,1,1,0,1,1,1,1,117,0,5,9,2011,2,3,20,0,16,6,MCCULLOCH ROAD,ORION BOULEVARD,0,28.61226944,-81.191191670,0,8,0,0,3,2,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121429,2,2,0,0,0,3,3,75,0,7,9,2011,4,9,20,0,3,3,SR-121,NE 170TH AVENUE,99998,29.37454444,-82.489341670,0,12,6,1,2,2,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121430,1,1,0,0,0,2,2,65,0,8,9,2011,5,7,8,0,3,2,US-221,,99998,30.61988056,-83.646716670,0,42,0,0,1,1,4,0,4,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
12,121431,3,3,0,0,0,5,5,95,0,8,9,2011,5,19,52,0,13,2,US-17,,99998,28.49931667,-81.396825000,0,12,6,0,1,1,1,0,5,1,0,1,0,0000000,99,99,99,99,99,99,14,0,0,2,0
12,121432,1,1,0,0,0,1,1,97,2700,16,7,2011,7,17,0,0,16,6,CR-525,,0,28.22664444,-81.317313890,0,33,0,0,1,1,4,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
