STATE,STATENAME,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,AOI1NAME,SOE,SOENAME,VNUMBER2,VNUMBER2NAME,AOI2,AOI2NAME
6,California,61509,3,1,3,1,19,Other Objects Set-In-Motion,14,Parked Motor Vehicle,3,3,6,6 Clock Point
6,California,61509,2,2,1,1,12,12 Clock Point,14,Parked Motor Vehicle,2,2,6,6 Clock Point
6,California,61509,3,3,1,1,19,Other Objects Set-In-Motion,14,Parked Motor Vehicle,3,3,6,6 Clock Point
6,California,61510,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61511,1,1,1,1,62,Left-Front Side,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61512,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
6,California,61512,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
6,California,61512,2,2,2,3,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
6,California,61512,2,3,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
6,California,61512,3,3,2,3,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61512,4,3,3,3,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61513,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
6,California,61513,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
6,California,61514,1,1,1,1,12,12 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61515,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61515,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61515,3,1,3,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61516,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61516,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
6,California,61516,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61516,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
6,California,61517,3,1,1,2,19,Other Objects Set-In-Motion,54,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",1,1,12,12 Clock Point
6,California,61517,4,1,2,2,98,Not Reported,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
6,California,61517,1,2,1,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61517,2,2,2,2,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61517,3,2,3,2,19,Other Objects Set-In-Motion,54,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",1,1,12,12 Clock Point
6,California,61517,4,2,4,2,98,Not Reported,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
6,California,61518,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61519,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
6,California,61519,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
6,California,61520,1,1,1,1,12,12 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61521,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,10,10 Clock Point
6,California,61521,2,1,2,1,5,5 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
6,California,61521,3,1,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61521,4,1,4,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61521,5,1,5,1,12,12 Clock Point,14,Parked Motor Vehicle,4,4,12,12 Clock Point
6,California,61521,6,1,6,1,3,3 Clock Point,12,Motor Vehicle In-Transport,3,3,12,12 Clock Point
6,California,61521,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,10,10 Clock Point
6,California,61521,2,2,2,1,5,5 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
6,California,61521,6,3,1,1,3,3 Clock Point,12,Motor Vehicle In-Transport,3,3,12,12 Clock Point
6,California,61521,5,4,1,1,12,12 Clock Point,14,Parked Motor Vehicle,4,4,12,12 Clock Point
6,California,61522,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,61,Left
6,California,61522,2,1,2,1,55,Non-Harmful Event,79,Ran off Roadway - Direction Unknown,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61522,3,1,3,1,98,Not Reported,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61522,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,61,Left
6,California,61523,1,1,1,1,99,Reported as Unknown,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61524,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,4,4 Clock Point
6,California,61524,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,4,4 Clock Point
6,California,61525,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61526,1,1,1,1,98,Not Reported,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61527,1,1,1,1,98,Not Reported,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61528,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61528,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
6,California,61528,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
6,California,61528,3,2,2,2,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61528,4,2,3,2,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61528,5,2,4,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61528,6,2,5,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61528,7,2,6,2,98,Not Reported,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61528,8,2,7,2,19,Other Objects Set-In-Motion,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61529,1,1,1,1,55,Non-Harmful Event,65,Cross Median,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61529,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
6,California,61529,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61529,4,1,4,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61529,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
6,California,61529,5,2,2,2,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61529,6,2,3,2,12,12 Clock Point,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61529,7,2,4,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61530,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61530,2,1,2,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61530,3,1,3,1,19,Other Objects Set-In-Motion,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61530,4,1,4,1,19,Other Objects Set-In-Motion,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61530,5,1,5,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61530,6,1,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61531,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,63,Left-Back Side
6,California,61531,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,63,Left-Back Side
6,California,61532,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
6,California,61532,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
6,California,61533,1,1,1,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61533,2,1,2,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,2,2 Clock Point
6,California,61533,2,2,1,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,2,2 Clock Point
6,California,61534,1,1,1,1,12,12 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61535,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,10,10 Clock Point
6,California,61535,2,1,2,1,19,Other Objects Set-In-Motion,14,Parked Motor Vehicle,3,3,6,6 Clock Point
6,California,61535,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,10,10 Clock Point
6,California,61535,2,3,1,1,19,Other Objects Set-In-Motion,14,Parked Motor Vehicle,3,3,6,6 Clock Point
6,California,61536,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,61,Left
6,California,61536,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,61,Left
6,California,61536,2,2,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61536,3,2,3,2,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61537,1,1,1,1,55,Non-Harmful Event,65,Cross Median,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61537,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61537,3,1,3,1,14,Undercarriage,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61537,4,1,4,1,98,Not Reported,53,Mail Box,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61537,5,1,5,1,98,Not Reported,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61537,6,1,6,1,98,Not Reported,46,Traffic Signal Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61537,7,1,7,1,98,Not Reported,46,Traffic Signal Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61538,1,1,1,1,81,Right,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61539,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
6,California,61539,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
6,California,61539,2,2,2,2,81,Right,12,Motor Vehicle In-Transport,3,3,6,6 Clock Point
6,California,61539,2,3,1,2,81,Right,12,Motor Vehicle In-Transport,3,3,6,6 Clock Point
6,California,61539,3,3,2,3,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,6,6 Clock Point
6,California,61539,3,4,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,6,6 Clock Point
6,California,61540,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
6,California,61540,3,1,2,1,7,7 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61540,4,1,3,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
6,California,61540,8,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61540,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
6,California,61540,2,2,2,2,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61540,4,2,3,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
6,California,61540,5,2,4,2,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61540,6,2,5,2,7,7 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61540,7,2,6,2,11,11 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61540,9,2,7,2,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61541,1,1,1,1,12,12 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61542,1,1,1,1,12,12 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61543,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,83,Right-Back Side
6,California,61543,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,83,Right-Back Side
6,California,61544,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61545,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61545,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
6,California,61545,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
6,California,61546,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61546,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61546,3,1,3,1,14,Undercarriage,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61546,4,1,4,1,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61547,1,1,1,1,55,Non-Harmful Event,61,"Equipment Failure (blown tire, brake failure, etc)",5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61547,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61547,3,1,3,1,98,Not Reported,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61547,4,1,4,1,12,12 Clock Point,14,Parked Motor Vehicle,2,2,6,6 Clock Point
6,California,61547,4,2,1,1,12,12 Clock Point,14,Parked Motor Vehicle,2,2,6,6 Clock Point
6,California,61548,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
6,California,61548,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
6,California,61548,2,2,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61548,3,2,3,2,98,Not Reported,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61548,4,2,4,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61548,5,2,5,2,98,Not Reported,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61548,6,2,6,2,98,Not Reported,31,"Post, Pole or Other Supports",9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61549,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61549,2,1,2,1,61,Left,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61549,3,1,3,1,11,11 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61550,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
6,California,61550,4,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,6,6 Clock Point
6,California,61550,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
6,California,61550,2,2,2,2,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61550,3,2,3,2,18,Cargo/Vehicle Parts Set-In-Motion,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61550,4,3,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,6,6 Clock Point
6,California,61551,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61551,2,1,2,1,98,Not Reported,14,Parked Motor Vehicle,2,2,6,6 Clock Point
6,California,61551,3,1,3,1,19,Other Objects Set-In-Motion,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61551,2,2,1,1,98,Not Reported,14,Parked Motor Vehicle,2,2,6,6 Clock Point
6,California,61552,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61552,3,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61552,4,1,3,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
6,California,61552,2,2,1,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61552,4,2,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
6,California,61553,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61553,2,1,2,1,81,Right,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61553,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61554,1,1,1,1,99,Reported as Unknown,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61554,2,2,1,2,99,Reported as Unknown,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61554,3,3,1,3,99,Reported as Unknown,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61554,4,4,1,4,98,Not Reported,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61554,5,5,1,5,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61555,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61555,2,1,2,1,98,Not Reported,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61555,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61555,4,1,4,1,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61556,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61557,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61557,2,1,2,1,12,12 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61557,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61557,4,1,4,1,13,Top,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61557,5,1,5,1,13,Top,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61558,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61559,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61559,2,1,2,1,98,Not Reported,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61559,3,1,3,1,98,Not Reported,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61559,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61560,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
6,California,61560,2,1,2,1,83,Right-Back Side,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61560,3,1,3,1,12,12 Clock Point,43,Other Fixed Object,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61560,4,1,4,1,62,Left-Front Side,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61560,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61561,1,1,1,1,98,Not Reported,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61561,2,1,2,1,98,Not Reported,14,Parked Motor Vehicle,2,2,98,Not Reported
6,California,61561,2,2,1,1,98,Not Reported,14,Parked Motor Vehicle,2,2,98,Not Reported
6,California,61562,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61562,2,1,2,1,98,Not Reported,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
6,California,61562,3,2,1,2,98,Not Reported,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
